"COUNTRY","Country","SERIES","Series","PERIOD","Pay period","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CZE","Czechia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1994","1994","USD","US Dollar","0","Units",,,4802.38056315193,,
"CZE","Czechia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1995","1995","USD","US Dollar","0","Units",,,4406.23652193628,,
"CZE","Czechia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1996","1996","USD","US Dollar","0","Units",,,4603.84641996223,,
"CZE","Czechia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1997","1997","USD","US Dollar","0","Units",,,4239.41929553998,,
"CZE","Czechia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1998","1998","USD","US Dollar","0","Units",,,4059.48582154673,,
"CZE","Czechia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1999","1999","USD","US Dollar","0","Units",,,5136.99603721494,,
"CZE","Czechia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2000","2000","USD","US Dollar","0","Units",,,6142.4724587037,,
"CZE","Czechia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2001","2001","USD","US Dollar","0","Units",,,6904.50358483831,,
"CZE","Czechia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2002","2002","USD","US Dollar","0","Units",,,7724.14507581305,,
"CZE","Czechia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2003","2003","USD","US Dollar","0","Units",,,8391.73737911683,,
"CZE","Czechia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2004","2004","USD","US Dollar","0","Units",,,8824.9132725092,,
"CZE","Czechia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2005","2005","USD","US Dollar","0","Units",,,9291.18521662468,,
"CZE","Czechia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2006","2006","USD","US Dollar","0","Units",,,9789.89625721923,,
"CZE","Czechia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2007","2007","USD","US Dollar","0","Units",,,9809.54750377261,,
"CZE","Czechia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2008","2008","USD","US Dollar","0","Units",,,9223.08268377482,,
"CZE","Czechia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2009","2009","USD","US Dollar","0","Units",,,9130.01339487491,,
"CZE","Czechia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2010","2010","USD","US Dollar","0","Units",,,8997.50468944849,,
"CZE","Czechia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2011","2011","USD","US Dollar","0","Units",,,8828.24783259705,,
"CZE","Czechia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2012","2012","USD","US Dollar","0","Units",,,8547.24658243609,,
"CZE","Czechia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2013","2013","USD","US Dollar","0","Units",,,8645.48332612056,,
"CZE","Czechia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2014","2014","USD","US Dollar","0","Units",,,8921.99260473249,,
"CZE","Czechia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2015","2015","USD","US Dollar","0","Units",,,9626.96252772924,,
"CZE","Czechia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2016","2016","USD","US Dollar","0","Units",,,10289.1222235065,,
"CZE","Czechia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2017","2017","USD","US Dollar","0","Units",,,11158.9052604027,,
"CZE","Czechia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2018","2018","USD","US Dollar","0","Units",,,12115.811620839,,
"CZE","Czechia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2019","2019","USD","US Dollar","0","Units",,,13035.6029261107,,
"CZE","Czechia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2020","2020","USD","US Dollar","0","Units",,,13665.7485014997,,
"CZE","Czechia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2021","2021","USD","US Dollar","0","Units",,,13701.2479322816,,
"CZE","Czechia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2022","2022","USD","US Dollar","0","Units",,,12686.9025808384,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1960","1960","USD","US Dollar","0","Units",,,9.89534798534791,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1961","1961","USD","US Dollar","0","Units",,,10.2800444661277,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1962","1962","USD","US Dollar","0","Units",,,11.1257241046831,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1963","1963","USD","US Dollar","0","Units",,,11.2761731156462,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1964","1964","USD","US Dollar","0","Units",,,11.7942604782374,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1965","1965","USD","US Dollar","0","Units",,,11.6102188574451,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1966","1966","USD","US Dollar","0","Units",,,11.2704075738125,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1967","1967","USD","US Dollar","0","Units",,,12.1945641019235,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1968","1968","USD","US Dollar","0","Units",,,13.2935726401533,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1969","1969","USD","US Dollar","0","Units",,,12.7645942753294,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1970","1970","USD","US Dollar","0","Units",,,12.060473062889,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1971","1971","USD","US Dollar","0","Units",,,11.5640551553817,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1972","1972","USD","US Dollar","0","Units",,,11.1976373056994,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1973","1973","USD","US Dollar","0","Units",,,10.5461231231231,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1974","1974","USD","US Dollar","0","Units",,,11.0988276660469,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1975","1975","USD","US Dollar","0","Units",,,11.4197954475069,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1976","1976","USD","US Dollar","0","Units",,,11.8279040855176,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1977","1977","USD","US Dollar","0","Units",,,11.1058376185893,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1978","1978","USD","US Dollar","0","Units",,,11.8886386688809,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1979","1979","USD","US Dollar","0","Units",,,11.6940993225398,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1980","1980","USD","US Dollar","0","Units",,,11.0089623824451,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1981","1981","USD","US Dollar","0","Units",,,10.7824467509852,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1982","1982","USD","US Dollar","0","Units",,,10.1595230138169,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1983","1983","USD","US Dollar","0","Units",,,9.843312960174,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1984","1984","USD","US Dollar","0","Units",,,9.43745198941116,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1985","1985","USD","US Dollar","0","Units",,,9.11429164084286,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1986","1986","USD","US Dollar","0","Units",,,8.94452037557969,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1987","1987","USD","US Dollar","0","Units",,,8.62832977631094,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1988","1988","USD","US Dollar","0","Units",,,8.29027387076313,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1989","1989","USD","US Dollar","0","Units",,,7.90852893923094,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1990","1990","USD","US Dollar","0","Units",,,8.26504222845842,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1991","1991","USD","US Dollar","0","Units",,,8.8962223949091,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1992","1992","USD","US Dollar","0","Units",,,8.86411732391016,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1993","1993","USD","US Dollar","0","Units",,,8.60998024228437,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1994","1994","USD","US Dollar","0","Units",,,8.39118499465899,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1995","1995","USD","US Dollar","0","Units",,,8.16220100076558,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1996","1996","USD","US Dollar","0","Units",,,8.17232091169904,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1997","1997","USD","US Dollar","0","Units",,,8.89724427369948,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1998","1998","USD","US Dollar","0","Units",,,9.24598632482999,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1999","1999","USD","US Dollar","0","Units",,,9.04801333233276,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2000","2000","USD","US Dollar","0","Units",,,8.75245540553617,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2001","2001","USD","US Dollar","0","Units",,,8.51189469597135,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2002","2002","USD","US Dollar","0","Units",,,8.37900108871899,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2003","2003","USD","US Dollar","0","Units",,,8.19301193657981,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2004","2004","USD","US Dollar","0","Units",,,7.97938491573279,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2005","2005","USD","US Dollar","0","Units",,,7.71754804779174,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2006","2006","USD","US Dollar","0","Units",,,7.47636470174856,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2007","2007","USD","US Dollar","0","Units",,,7.70655551665941,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2008","2008","USD","US Dollar","0","Units",,,8.37312286976073,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2009","2009","USD","US Dollar","0","Units",,,9.35788571823661,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2010","2010","USD","US Dollar","0","Units",,,9.73031244721333,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2011","2011","USD","US Dollar","0","Units",,,9.43254203914388,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2012","2012","USD","US Dollar","0","Units",,,9.24130820466712,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2013","2013","USD","US Dollar","0","Units",,,9.10789281645221,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2014","2014","USD","US Dollar","0","Units",,,8.96250106482811,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2015","2015","USD","US Dollar","0","Units",,,8.95188170398463,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2016","2016","USD","US Dollar","0","Units",,,8.84035329153365,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2017","2017","USD","US Dollar","0","Units",,,8.65597157509853,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2018","2018","USD","US Dollar","0","Units",,,8.44958346082443,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2019","2019","USD","US Dollar","0","Units",,,8.29918479775503,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2020","2020","USD","US Dollar","0","Units",,,8.19805487205278,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2021","2021","USD","US Dollar","0","Units",,,7.83020298698772,,
"USA","United States","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2022","2022","USD","US Dollar","0","Units",,,7.25,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1977","1977","USD","US Dollar","0","Units",,,5312.33855672785,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1978","1978","USD","US Dollar","0","Units",,,5310.6368548796,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1979","1979","USD","US Dollar","0","Units",,,6614.59440992257,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1980","1980","USD","US Dollar","0","Units",,,6960.60110670807,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1981","1981","USD","US Dollar","0","Units",,,6652.74873696466,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1982","1982","USD","US Dollar","0","Units",,,5768.6630548694,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1983","1983","USD","US Dollar","0","Units",,,5380.77947853007,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1984","1984","USD","US Dollar","0","Units",,,4989.76623591125,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1985","1985","USD","US Dollar","0","Units",,,5303.98150566215,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1986","1986","USD","US Dollar","0","Units",,,5582.461223851,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1987","1987","USD","US Dollar","0","Units",,,5845.55450623743,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1988","1988","USD","US Dollar","0","Units",,,5879.68247135987,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1989","1989","USD","US Dollar","0","Units",,,5977.08266150057,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1990","1990","USD","US Dollar","0","Units",,,6389.76563864369,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1991","1991","USD","US Dollar","0","Units",,,6637.46087794856,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1992","1992","USD","US Dollar","0","Units",,,6725.70644803778,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1993","1993","USD","US Dollar","0","Units",,,6706.9816141444,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1994","1994","USD","US Dollar","0","Units",,,6618.18003132342,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1995","1995","USD","US Dollar","0","Units",,,6697.52199526608,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1996","1996","USD","US Dollar","0","Units",,,6822.35749297869,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1997","1997","USD","US Dollar","0","Units",,,6922.57187287862,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1998","1998","USD","US Dollar","0","Units",,,7012.84051561895,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1999","1999","USD","US Dollar","0","Units",,,7130.74314512373,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2000","2000","USD","US Dollar","0","Units",,,7215.72710099625,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2001","2001","USD","US Dollar","0","Units",,,7260.3416386891,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2002","2002","USD","US Dollar","0","Units",,,7297.77522463797,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2003","2003","USD","US Dollar","0","Units",,,7244.6730756231,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2004","2004","USD","US Dollar","0","Units",,,7246.02351701645,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2005","2005","USD","US Dollar","0","Units",,,7270.97953732745,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2006","2006","USD","US Dollar","0","Units",,,7258.79777262791,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2007","2007","USD","US Dollar","0","Units",,,7402.82749143609,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2008","2008","USD","US Dollar","0","Units",,,7627.81928559496,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2009","2009","USD","US Dollar","0","Units",,,8125.44612513158,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2010","2010","USD","US Dollar","0","Units",,,8458.27787568161,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2011","2011","USD","US Dollar","0","Units",,,8331.87958142358,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2012","2012","USD","US Dollar","0","Units",,,8107.04381091886,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2013","2013","USD","US Dollar","0","Units",,,8084.85761414937,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2014","2014","USD","US Dollar","0","Units",,,8107.40864430785,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2015","2015","USD","US Dollar","0","Units",,,8400.84131630116,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2016","2016","USD","US Dollar","0","Units",,,8763.39851215951,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2017","2017","USD","US Dollar","0","Units",,,9085.49286365771,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2018","2018","USD","US Dollar","0","Units",,,9367.66402858417,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2019","2019","USD","US Dollar","0","Units",,,9657.9779925649,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2020","2020","USD","US Dollar","0","Units",,,10222.6315667757,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2021","2021","USD","US Dollar","0","Units",,,10571.787944135,,
"PRT","Portugal","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2022","2022","USD","US Dollar","0","Units",,,10393.5873566801,,
"DEU","Germany","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2015","2015","USD","US Dollar","0","Units",,,10.3946371085311,,
"DEU","Germany","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2016","2016","USD","US Dollar","0","Units",,,10.3437717531854,,
"DEU","Germany","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2017","2017","USD","US Dollar","0","Units",,,10.5975529266511,,
"DEU","Germany","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2018","2018","USD","US Dollar","0","Units",,,10.417111097043,,
"DEU","Germany","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2019","2019","USD","US Dollar","0","Units",,,10.6752250708924,,
"DEU","Germany","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2020","2020","USD","US Dollar","0","Units",,,10.8453714312191,,
"DEU","Germany","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2021","2021","USD","US Dollar","0","Units",,,10.7027432163279,,
"DEU","Germany","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2022","2022","USD","US Dollar","0","Units",,,11.08,,
"DEU","Germany","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2015","2015","USD","US Dollar","0","Units",,,12.7116912176516,,
"DEU","Germany","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2016","2016","USD","US Dollar","0","Units",,,12.6494875366495,,
"DEU","Germany","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2017","2017","USD","US Dollar","0","Units",,,12.9598387187318,,
"DEU","Germany","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2018","2018","USD","US Dollar","0","Units",,,12.7391748517034,,
"DEU","Germany","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2019","2019","USD","US Dollar","0","Units",,,13.0548246526802,,
"DEU","Germany","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2020","2020","USD","US Dollar","0","Units",,,13.2628981016807,,
"DEU","Germany","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2021","2021","USD","US Dollar","0","Units",,,13.088476829664,,
"DEU","Germany","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2022","2022","USD","US Dollar","0","Units",,,13.55,,
"DEU","Germany","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2015","2015","USD","US Dollar","0","Units",,,21131.6857924021,,
"DEU","Germany","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2016","2016","USD","US Dollar","0","Units",,,21028.2795170639,,
"DEU","Germany","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2017","2017","USD","US Dollar","0","Units",,,21665.0425894161,,
"DEU","Germany","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2018","2018","USD","US Dollar","0","Units",,,21296.1574373034,,
"DEU","Germany","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2019","2019","USD","US Dollar","0","Units",,,21759.3379791029,,
"DEU","Germany","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2020","2020","USD","US Dollar","0","Units",,,21491.2344254147,,
"DEU","Germany","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2021","2021","USD","US Dollar","0","Units",,,21539.4564171428,,
"DEU","Germany","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2022","2022","USD","US Dollar","0","Units",,,21422,,
"DEU","Germany","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2015","2015","USD","US Dollar","0","Units",,,25842.1204989434,,
"DEU","Germany","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2016","2016","USD","US Dollar","0","Units",,,25715.6640745063,,
"DEU","Germany","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2017","2017","USD","US Dollar","0","Units",,,26494.3671182037,,
"DEU","Germany","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2018","2018","USD","US Dollar","0","Units",,,26043.254289591,,
"DEU","Germany","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2019","2019","USD","US Dollar","0","Units",,,26609.6817621334,,
"DEU","Germany","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2020","2020","USD","US Dollar","0","Units",,,26281.8156179615,,
"DEU","Germany","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2021","2021","USD","US Dollar","0","Units",,,26340.7867068361,,
"DEU","Germany","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2022","2022","USD","US Dollar","0","Units",,,26197,,
"BRA","Brazil","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","1980","1980","USD","US Dollar","0","Units",,,2.08406333643118,,
"BRA","Brazil","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","1981","1981","USD","US Dollar","0","Units",,,2.09597344599119,,
"BRA","Brazil","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","1982","1982","USD","US Dollar","0","Units",,,2.07849694939117,,
"BRA","Brazil","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","1983","1983","USD","US Dollar","0","Units",,,1.89684026127469,,
"BRA","Brazil","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","1984","1984","USD","US Dollar","0","Units",,,1.78168453513017,,
"BRA","Brazil","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","1985","1985","USD","US Dollar","0","Units",,,1.84542745963392,,
"BRA","Brazil","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","1986","1986","USD","US Dollar","0","Units",,,1.78515506883748,,
"BRA","Brazil","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","1987","1987","USD","US Dollar","0","Units",,,1.40378422848664,,
"BRA","Brazil","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","1988","1988","USD","US Dollar","0","Units",,,1.48687961371674,,
"BRA","Brazil","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","1989","1989","USD","US Dollar","0","Units",,,1.45875411695087,,
"BRA","Brazil","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","1990","1990","USD","US Dollar","0","Units",,,1.00202047950655,,
"BRA","Brazil","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","1991","1991","USD","US Dollar","0","Units",,,1.17291553494171,,
"BRA","Brazil","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","1992","1992","USD","US Dollar","0","Units",,,1.04720835831415,,
"BRA","Brazil","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","1993","1993","USD","US Dollar","0","Units",,,1.18916634809418,,
"BRA","Brazil","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","1994","1994","USD","US Dollar","0","Units",,,0.520866684990731,,
"BRA","Brazil","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","1995","1995","USD","US Dollar","0","Units",,,0.455184777058695,,
"BRA","Brazil","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","1996","1996","USD","US Dollar","0","Units",,,0.471866575434123,,
"BRA","Brazil","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","1997","1997","USD","US Dollar","0","Units",,,0.479436013984595,,
"BRA","Brazil","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","1998","1998","USD","US Dollar","0","Units",,,0.501548124422065,,
"BRA","Brazil","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","1999","1999","USD","US Dollar","0","Units",,,0.506001312964373,,
"BRA","Brazil","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2000","2000","USD","US Dollar","0","Units",,,0.519444613574598,,
